,time,PLUS_DI,MINUS_DI,ADX
485,2001-10-29,25.9075,21.5225,11.85
486,2001-10-30,24.7993,24.5844,11.73
487,2001-10-31,26.376,22.6887,10.57
488,2001-11-01,27.6021,20.0882,10.43
489,2001-11-02,27.8182,18.6768,10.85
490,2001-11-05,28.5957,17.3049,12.11
491,2001-11-06,28.915,15.9696,13.54
492,2001-11-07,28.3785,15.4971,15.37
493,2001-11-08,29.3344,14.4163,17.02
494,2001-11-09,27.8195,13.6718,19.23
495,2001-11-12,27.8601,12.5524,20.9
496,2001-11-13,30.5469,11.7503,22.35
497,2001-11-14,28.2517,13.2541,24.2
498,2001-11-15,26.8867,13.6405,25.08
499,2001-11-16,25.5095,14.4846,25.34
500,2001-11-19,25.6244,13.8981,26.65
501,2001-11-20,26.0013,12.691,28.74
502,2001-11-21,24.4182,16.8334,30.66
503,2001-11-23,24.1538,16.1761,30.84
504,2001-11-26,26.1249,15.4603,30.85
505,2001-11-27,24.0354,19.7456,30.93
506,2001-11-28,22.8888,18.8722,29.57
507,2001-11-29,23.9155,17.5129,28.16
508,2001-11-30,23.5788,16.7994,26.83
509,2001-12-03,22.9015,15.9301,25.59
510,2001-12-04,24.336,14.7891,24.17
511,2001-12-05,29.1101,13.2554,22.73
512,2001-12-06,30.5646,12.57,22.83
513,2001-12-07,28.094,15.0838,23.47
514,2001-12-10,26.4927,14.224,23.66
515,2001-12-11,25.4418,13.6598,23.69
516,2001-12-12,23.7981,15.8396,23.38
517,2001-12-13,22.8496,14.5682,23.5
518,2001-12-14,21.1479,13.9994,23.67
519,2001-12-17,23.903,12.9934,23.29
520,2001-12-18,24.2829,12.5936,24.7
521,2001-12-19,24.8315,11.8846,26.28
522,2001-12-20,22.1546,17.4771,27.7
523,2001-12-21,21.0803,16.6295,27.34
524,2001-12-24,20.4192,16.0765,26.9
525,2001-12-26,23.1119,14.9177,26.01
526,2001-12-27,21.7518,14.5674,24.87
527,2001-12-28,21.2934,13.8703,23.31
528,2001-12-31,19.3587,18.518,22.66
529,2002-01-02,18.0888,20.3372,20.67
530,2002-01-03,25.0895,18.5291,18.94
531,2002-01-04,26.5239,17.5845,18.58
532,2002-01-07,24.6977,17.6931,18.44
533,2002-01-08,22.8137,17.7788,18.17
534,2002-01-09,23.9782,16.2895,16.94
535,2002-01-10,22.3514,16.8906,16.04
536,2002-01-11,22.4463,15.3954,14.52
537,2002-01-14,21.2595,16.0456,15.01
538,2002-01-15,22.6586,15.2761,15.16
539,2002-01-16,20.7998,16.7025,15.7
540,2002-01-17,19.6518,15.2595,14.94
541,2002-01-18,16.4596,23.6831,14.43
542,2002-01-22,15.0485,25.8672,14.21
543,2002-01-23,14.2367,28.1784,15.94
544,2002-01-24,15.2276,26.661,17.87
545,2002-01-25,14.4479,26.4041,18.74
546,2002-01-28,13.6133,27.205,19.38
547,2002-01-29,12.3219,28.1013,20.58
548,2002-01-30,11.5819,28.9383,22.48
549,2002-01-31,14.333,27.0547,24.18
550,2002-02-01,15.8596,24.9535,25.38
551,2002-02-04,14.6858,29.6686,25.64
552,2002-02-05,13.7112,28.6587,27.06
553,2002-02-06,12.8412,27.8076,28.19
554,2002-02-07,11.9176,27.741,30.04
555,2002-02-08,11.0738,29.3365,31.99
556,2002-02-11,12.6228,27.4492,33.93
557,2002-02-12,12.0606,26.2268,34.68
558,2002-02-13,15.24,24.2082,34.98
559,2002-02-14,18.6682,22.5881,34.65
560,2002-02-15,17.2811,25.384,33.24
561,2002-02-19,16.1486,30.153,32.22
562,2002-02-20,16.0192,28.2453,31.59
563,2002-02-21,14.58,28.8482,30.51
564,2002-02-22,13.6454,30.4445,30.66
565,2002-02-25,17.0895,28.026,31.79
566,2002-02-26,16.1126,25.716,31.11
567,2002-02-27,15.3456,23.5645,30.23
568,2002-02-28,14.408,22.1248,29.1
569,2002-03-01,19.1719,19.5812,27.76
570,2002-03-04,24.9006,17.709,24.61
571,2002-03-05,24.8878,16.7019,23.17
572,2002-03-06,23.478,16.3186,21.94
573,2002-03-07,21.7067,16.3199,21.6
574,2002-03-08,23.1604,15.116,21.93
575,2002-03-11,22.5543,13.9932,22.08
576,2002-03-12,20.3779,17.4495,21.59
577,2002-03-13,20.3852,16.7519,20.17
578,2002-03-14,19.4537,19.4423,18.52
579,2002-03-15,19.3387,18.2783,15.8
580,2002-03-18,19.86,17.004,14.27
581,2002-03-19,18.7239,15.9974,13.18
582,2002-03-20,17.1697,20.1253,12.24
583,2002-03-21,15.9887,19.7963,11.29
584,2002-03-22,15.2567,18.8899,11.98
585,2002-03-25,14.252,21.9689,11.53
586,2002-03-26,12.7986,23.0106,11.65
587,2002-03-27,12.1397,21.8259,12.4
588,2002-03-28,14.6855,20.7469,13.43
589,2002-04-01,13.949,21.6289,13.15
590,2002-04-02,12.1594,27.0538,13.02
591,2002-04-03,11.1641,31.085,15.18
592,2002-04-04,10.4852,29.5085,17.84
593,2002-04-05,11.1893,27.7938,21.24
594,2002-04-08,9.8957,30.5696,24.08
595,2002-04-09,9.3786,27.6058,27.18
596,2002-04-10,8.6127,25.3514,30.14
597,2002-04-11,8.0002,25.5908,33.09
598,2002-04-12,7.5636,24.194,36.07
599,2002-04-15,9.0352,22.9548,39.05
600,2002-04-16,13.2466,20.8972,40.64
601,2002-04-17,12.9992,19.4482,40.2
602,2002-04-18,10.9616,29.0611,39.58
603,2002-04-19,12.6611,27.4499,41.59
604,2002-04-22,11.7061,31.7568,42.68
605,2002-04-23,10.7095,34.7963,43.27
606,2002-04-24,10.1799,34.113,43.68
607,2002-04-25,9.6176,32.6508,44.14
608,2002-04-26,8.6388,34.1611,44.99
609,2002-04-29,8.1972,32.4842,45.6
610,2002-04-30,9.1832,30.8877,46.34
