time,MINUS_DI
2019-05-14,19.2412
2019-05-13,20.8002
2019-05-10,21.0397
2019-05-09,24.1615
2019-05-08,21.8305
2019-05-07,23.0884
2019-05-06,19.3588
2019-05-03,17.0139
2019-05-02,19.2656
2019-05-01,12.0902
2019-04-30,6.1899
2019-04-29,6.5420
2019-04-26,6.7686
2019-04-25,7.1862
2019-04-24,9.4921
2019-04-23,10.1228
2019-04-22,11.0563
2019-04-18,11.8539
2019-04-17,13.2296
2019-04-16,14.1280
2019-04-15,12.8223
2019-04-12,13.4799
2019-04-11,13.9061
2019-04-10,14.5159
2019-04-09,15.2294
2019-04-08,15.8883
2019-04-05,13.6097
2019-04-04,14.1185
2019-04-03,11.9262
2019-04-02,12.5700
2019-04-01,13.0609
2019-03-29,13.6650
2019-03-28,14.3996
2019-03-27,15.1907
2019-03-26,11.6103
2019-03-25,12.4456
2019-03-22,10.4967
2019-03-21,11.6326
2019-03-20,13.5049
2019-03-19,14.7070
2019-03-18,15.6250
2019-03-15,16.7641
2019-03-14,18.7503
2019-03-13,19.4502
2019-03-12,20.5817
2019-03-11,21.7211
2019-03-08,23.9641
2019-03-07,21.3626
2019-03-06,16.4262
2019-03-05,17.2666
2019-03-04,18.0765
2019-03-01,16.3103
2019-02-28,17.2020
2019-02-27,17.9795
2019-02-26,17.8873
2019-02-25,19.3200
2019-02-22,20.1981
2019-02-21,21.5432
2019-02-20,23.6781
2019-02-19,21.2876
2019-02-15,21.9563
2019-02-14,23.0249
2019-02-13,20.7260
2019-02-12,21.4523
2019-02-11,22.7604
2019-02-08,23.9138
2019-02-07,25.0256
2019-02-06,22.6217
2019-02-05,22.4829
2019-02-04,23.4528
2019-02-01,25.4737
2019-01-31,24.6350
2019-01-30,23.6116
2019-01-29,25.9578
2019-01-28,20.9113
2019-01-25,17.9695
2019-01-24,18.8203
2019-01-23,19.6751
2019-01-22,20.5632
2019-01-18,19.3328
2019-01-17,20.3290
2019-01-16,21.2861
2019-01-15,21.9533
2019-01-14,23.6303
2019-01-11,23.6314
2019-01-10,23.0083
2019-01-09,22.0833
2019-01-08,23.0520
2019-01-07,24.1195
2019-01-04,25.2184
2019-01-03,27.8470
2019-01-02,26.5203
2018-12-31,25.0055
2018-12-28,25.9786
2018-12-27,27.4025
2018-12-26,29.9268
2018-12-24,34.0150
2018-12-21,29.8467
2018-12-20,30.5560
2018-12-19,28.6045
2018-12-18,32.2792
2018-12-17,33.7270
2018-12-14,28.3589
