,open,high,low,close,volume,ADX,9 period highs,1th % periodic high change,2th % periodic high change,3th % periodic high change,4th % periodic high change,5th % periodic high change,6th % periodic high change,7th % periodic high change,8th % periodic high change,9th % periodic high change,10th % periodic high change,11th % periodic high change,12th % periodic high change,13th % periodic high change,14th % periodic high change,15th % periodic high change,16th % periodic high change,17th % periodic high change,18th % periodic high change,19th % periodic high change,20th % periodic high change,21th % periodic high change,22th % periodic high change,23th % periodic high change,24th % periodic high change,25th % periodic high change,26th % periodic high change,27th % periodic high change,28th % periodic high change,29th % periodic high change,30th % periodic high change,31th % periodic high change,32th % periodic high change,33th % periodic high change,34th % periodic high change,35th % periodic high change,36th % periodic high change,37th % periodic high change,38th % periodic high change,39th % periodic high change,40th % periodic high change,41th % periodic high change,42th % periodic high change,43th % periodic high change,44th % periodic high change,45th % periodic high change,46th % periodic high change,47th % periodic high change,48th % periodic high change,49th % periodic high change,50th % periodic high change
52,233.8969,234.3408,233.6029,234.0416,73923,35.0,234.5303,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38
53,233.7126,235.0787,229.6739,229.983,3806413,36.54,234.5303,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38
54,230.013,234.2112,227.4601,228.0934,5045976,37.0,234.5303,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
55,228.1183,229.9432,227.9986,228.8064,3303413,36.21,234.5303,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
56,228.8064,229.5742,226.6873,227.8191,3075165,36.19,234.5303,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
57,227.8391,227.9388,226.7322,227.6297,2131826,35.98,234.5303,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
58,227.6197,228.3377,227.4203,228.0296,2675323,36.4,234.5303,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
59,228.0385,228.4573,227.4302,227.52,5113985,35.82,234.0915,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
60,227.5299,227.7094,226.5228,226.9416,2618946,35.34,234.0416,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08
61,226.9416,227.2607,226.9416,227.2308,9746,33.26,229.983,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68
62,227.3205,227.51,227.161,227.3505,12252,31.47,228.8064,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18,-1.18
63,227.3604,227.51,227.161,227.161,10403,30.03,228.8064,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
64,227.3704,228.1881,227.3704,227.859,3295,28.59,228.0296,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
65,228.1283,228.1283,227.7493,227.859,10584,28.09,228.0296,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
66,227.9587,227.9587,227.6995,227.6995,3822,27.59,228.0296,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
67,227.5698,228.0086,227.3604,227.9587,22746,26.48,227.9587,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
68,227.4601,228.3476,227.0413,228.0742,89540,25.21,228.0742,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
69,228.1083,228.8163,225.8148,225.8397,3104377,24.87,228.0742,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
70,225.8397,226.4829,225.376,225.7849,3019131,23.76,228.0742,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
71,225.7699,226.0441,224.0497,224.4087,3504159,22.01,228.0742,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23
72,224.4187,227.2408,223.8702,224.9422,2494374,20.8,228.0742,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12
73,224.9273,226.5427,224.565,226.0086,2467172,21.1,228.0742,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12
74,226.074,230.6512,223.591,224.319,8382712,21.46,228.0742,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12
75,224.319,225.8347,219.4228,219.4527,9072960,23.07,228.0742,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19
76,219.4826,220.2704,219.1635,220.0211,1594925,24.41,228.0742,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96,-2.96
77,219.8815,220.0111,219.682,219.8017,39100,25.81,226.0086,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
78,219.7917,219.7917,219.1934,219.6721,30287,28.04,226.0086,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96
79,219.4826,219.7518,219.2433,219.4826,24240,30.07,226.0086,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96
80,220.2704,220.5496,219.2732,219.2732,10379,32.18,226.0086,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96
81,220.031,220.1407,219.1834,219.702,8571,34.98,226.0086,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96
82,219.3829,219.3829,218.2062,218.3857,29861,37.73,224.319,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68
83,218.5951,218.7147,218.2361,218.3857,46023,38.25,220.0211,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51
84,218.635,219.1834,218.2063,218.8843,106107,38.07,220.0211,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51
85,218.7945,219.8715,215.8678,215.9725,4824835,38.33,219.8017,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6,-6.6
86,215.9824,218.1862,215.4838,217.2738,5798910,37.51,219.702,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64
87,217.2738,217.937,215.3363,215.5636,4313907,38.1,219.702,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59
88,215.5437,217.8862,215.3043,217.6079,3927429,36.7,219.702,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59,-6.59
89,217.5879,217.6876,215.6883,216.0223,2385770,34.28,219.702,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51,-6.51
90,215.9924,216.3115,215.3442,215.9725,3074877,31.92,218.8843,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29
91,215.9625,216.0223,213.3798,213.639,8018541,29.61,218.8843,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29
92,213.649,213.8883,213.3498,213.4396,953392,26.47,218.8843,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29,-6.29
93,213.4296,213.4396,213.1504,213.2355,56294,23.37,217.6079,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84,-6.84
94,213.3,213.5493,212.8512,213.0108,54947,21.49,217.6079,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64
95,213.0008,213.28,212.941,213.0606,23291,19.57,217.6079,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52
96,214.2074,214.696,214.0977,214.696,13652,17.56,217.6079,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52,-6.52
97,214.706,215.3841,214.706,214.9653,10305,17.26,216.0223,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2
98,215.1149,215.4439,214.6262,215.1548,15589,17.66,215.9725,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58,-7.58
99,215.1049,215.3442,214.5166,214.7459,48029,18.39,215.1548,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05
100,214.7808,215.6434,211.6546,215.6434,370524,19.23,215.6434,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05,-8.05
101,215.6434,217.8671,212.8323,215.783,5495783,19.05,215.783,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99,-7.99
