,time,PLUS_DI,MINUS_DI,ADX
289,2022-11-23 20:00,30.5082,16.3361,38.83
290,2022-11-25 05:00,26.6503,22.0837,36.16
291,2022-11-25 06:00,25.8213,21.3967,32.0
292,2022-11-25 07:00,25.2953,20.9609,27.78
293,2022-11-25 08:00,26.962,19.9402,26.27
294,2022-11-25 09:00,24.3476,22.6295,23.49
295,2022-11-25 10:00,20.553,32.6378,19.66
296,2022-11-25 11:00,18.7544,29.7817,19.88
297,2022-11-25 12:00,17.9186,28.4545,20.1
298,2022-11-25 13:00,17.2449,28.3515,20.23
299,2022-11-25 14:00,17.225,28.3187,19.93
300,2022-11-25 17:00,16.9301,29.546,19.79
301,2022-11-28 05:00,14.9597,37.7456,19.85
302,2022-11-28 06:00,14.5229,37.7384,20.94
303,2022-11-28 07:00,16.0719,36.4951,22.05
304,2022-11-28 08:00,16.7514,35.3377,22.66
305,2022-11-28 09:00,15.4135,37.098,24.54
306,2022-11-28 10:00,23.2385,28.5297,26.82
307,2022-11-28 11:00,19.7354,24.2289,26.88
308,2022-11-28 12:00,18.9869,23.31,26.54
309,2022-11-28 13:00,17.1636,26.8823,27.01
310,2022-11-28 14:00,15.9135,26.3228,26.97
311,2022-11-28 15:00,15.1025,28.6563,27.1
312,2022-11-28 16:00,13.8887,28.7795,27.69
313,2022-11-28 17:00,13.5494,28.0764,28.45
314,2022-11-28 18:00,13.1289,28.7568,29.2
315,2022-11-28 19:00,12.8678,28.1849,29.92
316,2022-11-28 20:00,14.342,27.3912,29.5
317,2022-11-29 05:00,22.0507,24.9261,28.56
318,2022-11-29 06:00,21.4681,24.7708,26.22
319,2022-11-29 07:00,20.9848,24.2131,24.19
320,2022-11-29 08:00,20.179,24.1062,21.75
321,2022-11-29 09:00,18.5162,24.8033,21.65
322,2022-11-29 10:00,15.7371,27.0594,21.96
323,2022-11-29 11:00,18.587,24.0124,23.12
324,2022-11-29 12:00,16.0291,29.075,22.45
325,2022-11-29 13:00,15.3034,27.7585,22.75
326,2022-11-29 14:00,16.8922,25.896,22.61
327,2022-11-29 15:00,16.9725,24.1786,21.62
328,2022-11-29 16:00,15.8959,24.8938,20.38
329,2022-11-29 17:00,15.4358,24.4145,19.29
330,2022-11-29 18:00,14.7646,25.7134,18.23
331,2022-11-29 19:00,14.4362,25.1415,17.93
332,2022-11-29 20:00,15.7064,24.4861,19.42
333,2022-11-30 05:00,20.2395,22.7701,20.47
334,2022-11-30 07:00,21.7637,22.2114,20.39
335,2022-11-30 08:00,20.887,23.5545,19.82
