time,MINUS_DI
2020-02-13,23.0135
2020-02-12,23.9958
2020-02-11,26.0355
2020-02-10,27.5168
2020-02-07,25.2733
2020-02-06,25.4201
2020-02-05,26.7706
2020-02-04,28.4426
2020-02-03,31.8774
2020-01-31,29.0182
2020-01-30,21.3781
2020-01-29,19.5414
2020-01-28,22.2253
2020-01-27,25.2166
2020-01-24,10.3361
2020-01-23,11.3180
2020-01-22,9.3528
2020-01-21,9.8582
2020-01-17,10.3152
2020-01-16,10.8960
2020-01-15,11.6033
2020-01-14,8.6966
2020-01-13,9.4071
2020-01-10,10.3911
2020-01-09,11.0980
2020-01-08,12.3789
2020-01-07,13.8740
2020-01-06,14.6457
2020-01-03,10.0804
2020-01-02,10.7720
2019-12-31,12.0832
2019-12-30,12.9600
2019-12-27,9.4001
2019-12-26,10.4457
2019-12-24,11.6169
2019-12-23,12.0497
2019-12-20,13.1614
2019-12-19,14.1956
2019-12-18,14.4679
2019-12-17,15.1967
2019-12-16,15.9961
2019-12-13,17.6315
2019-12-12,19.0315
2019-12-11,20.8771
2019-12-10,21.8615
2019-12-09,23.5158
2019-12-06,21.6556
2019-12-05,23.8804
2019-12-04,25.7621
2019-12-03,27.6435
2019-12-02,17.4821
2019-11-29,14.1280
2019-11-27,14.7259
2019-11-26,15.8182
2019-11-25,17.3252
2019-11-22,19.0066
2019-11-21,19.2188
2019-11-20,20.2992
2019-11-19,12.4467
2019-11-18,13.1040
2019-11-15,13.9421
2019-11-14,14.8050
2019-11-13,15.5986
2019-11-12,16.7085
2019-11-11,17.2841
2019-11-08,18.6186
2019-11-07,17.5401
2019-11-06,18.7702
2019-11-05,17.8101
2019-11-04,18.3647
2019-11-01,19.0939
2019-10-31,21.3825
2019-10-30,18.7100
2019-10-29,17.5763
2019-10-28,11.7201
2019-10-25,12.3405
2019-10-24,13.2819
2019-10-23,14.0551
2019-10-22,14.9411
2019-10-21,15.6622
2019-10-18,17.0160
2019-10-17,18.0571
2019-10-16,18.9162
2019-10-15,16.6884
2019-10-14,17.4712
2019-10-11,18.4763
2019-10-10,20.9144
2019-10-09,22.1396
2019-10-08,23.4054
2019-10-07,22.3460
2019-10-04,23.8526
2019-10-03,26.5649
2019-10-02,24.3827
2019-10-01,15.9492
2019-09-30,17.1798
2019-09-27,19.0276
2019-09-26,17.4537
2019-09-25,18.1401
2019-09-24,19.4657
2019-09-23,21.3451
2019-09-20,22.1663
2019-09-19,19.0145
2019-09-18,20.1425
2019-09-17,21.3240
2019-09-16,21.9192
2019-09-13,22.8131
2019-09-12,15.6036
2019-09-11,16.4855
2019-09-10,18.3854
2019-09-09,19.9278
2019-09-06,21.7198
2019-09-05,22.3847
2019-09-04,24.0989
2019-09-03,25.5349
2019-08-30,22.6730
2019-08-29,23.7988
2019-08-28,25.1510
2019-08-27,25.7180
2019-08-26,25.3754
2019-08-23,27.0115
2019-08-22,16.7003
2019-08-21,16.3451
2019-08-20,17.1408
2019-08-19,17.8854
2019-08-16,19.5029
2019-08-15,21.0401
2019-08-14,18.4607
2019-08-13,20.2060
2019-08-12,24.0675
2019-08-09,24.9559
2019-08-08,26.3055
2019-08-07,28.1260
2019-08-06,30.6435
2019-08-05,32.8966
2019-08-02,23.7565
2019-08-01,17.4588
2019-07-31,12.1173
2019-07-30,15.9691
2019-07-29,14.2736
2019-07-26,15.3093
2019-07-25,16.3381
2019-07-24,16.2650
2019-07-23,17.0301
2019-07-22,17.6897
2019-07-19,19.6277
2019-07-18,18.3559
2019-07-17,19.4582
2019-07-16,19.7432
2019-07-15,19.7778
2019-07-12,20.9041
2019-07-11,21.9188
