time,PLUS_DI
2020-01-03,41.2309
2020-01-02,44.0595
2019-12-31,37.3026
2019-12-30,38.2826
2019-12-27,43.5523
2019-12-26,40.8101
2019-12-24,35.3910
2019-12-23,35.4992
2019-12-20,35.7055
2019-12-19,35.6869
2019-12-18,37.1654
2019-12-17,38.8021
2019-12-16,39.1074
2019-12-13,33.1537
2019-12-12,30.8078
2019-12-11,31.0934
2019-12-10,30.7058
2019-12-09,33.0295
2019-12-06,36.6307
2019-12-05,30.7081
2019-12-04,28.2291
2019-12-03,23.1392
2019-12-02,26.8516
2019-11-29,29.5353
2019-11-27,30.7450
2019-11-26,31.3771
2019-11-25,32.8944
2019-11-22,29.2975
2019-11-21,30.6861
2019-11-20,32.4113
2019-11-19,36.3620
2019-11-18,37.1289
2019-11-15,36.2057
2019-11-14,36.6725
2019-11-13,38.4455
2019-11-12,37.3645
2019-11-11,38.0622
2019-11-08,37.2602
2019-11-07,39.6989
2019-11-06,35.9214
2019-11-05,37.2458
2019-11-04,37.8394
2019-11-01,36.2553
2019-10-31,29.3002
2019-10-30,35.9458
2019-10-29,38.7483
2019-10-28,44.3897
2019-10-25,41.7434
2019-10-24,41.1036
2019-10-23,40.4592
2019-10-22,41.0109
2019-10-21,40.7267
2019-10-18,37.8114
2019-10-17,37.4654
2019-10-16,37.6017
2019-10-15,38.9902
2019-10-14,40.8190
2019-10-11,42.3527
2019-10-10,35.3575
2019-10-09,32.8762
2019-10-08,34.7558
2019-10-07,36.9119
2019-10-04,35.3783
2019-10-03,28.2688
2019-10-02,31.1431
2019-10-01,34.9080
2019-09-30,30.9928
2019-09-27,27.5668
2019-09-26,29.4456
2019-09-25,30.6035
2019-09-24,32.9908
2019-09-23,31.3485
2019-09-20,32.5545
2019-09-19,35.5023
2019-09-18,36.0159
2019-09-17,34.6366
2019-09-16,34.4704
2019-09-13,35.8762
2019-09-12,39.4001
2019-09-11,37.3246
2019-09-10,30.2330
2019-09-09,32.2068
2019-09-06,31.7203
2019-09-05,31.9701
2019-09-04,27.2248
2019-09-03,24.9062
2019-08-30,26.6708
2019-08-29,26.2687
2019-08-28,22.3640
2019-08-27,23.1371
2019-08-26,24.8022
2019-08-23,26.4014
2019-08-22,31.0896
2019-08-21,32.8328
2019-08-20,33.9872
2019-08-19,34.5747
2019-08-16,29.6159
2019-08-15,29.0127
2019-08-14,31.3266
2019-08-13,34.2883
2019-08-12,24.3035
2019-08-09,25.4257
2019-08-08,26.7902
2019-08-07,22.5250
2019-08-06,22.2177
2019-08-05,23.8513
2019-08-02,28.5688
2019-08-01,32.0698
2019-07-31,39.5400
2019-07-30,23.8053
2019-07-29,25.5098
2019-07-26,25.0839
2019-07-25,25.5545
2019-07-24,27.1220
2019-07-23,27.8277
2019-07-22,25.0554
2019-07-19,26.0767
2019-07-18,28.6800
2019-07-17,28.5271
2019-07-16,29.7192
2019-07-15,31.4705
2019-07-12,29.1190
2019-07-11,30.5325
2019-07-10,30.8676
2019-07-09,27.8676
2019-07-08,29.1680
2019-07-05,32.7509
2019-07-03,32.9023
2019-07-02,31.4585
2019-07-01,32.5092
2019-06-28,26.8575
2019-06-27,28.2551
2019-06-26,28.2273
2019-06-25,27.8453
2019-06-24,29.9534
2019-06-21,31.0474
2019-06-20,32.1162
2019-06-19,32.3769
2019-06-18,33.7778
2019-06-17,28.2742
2019-06-14,27.2926
2019-06-13,29.0465
2019-06-12,29.2203
2019-06-11,30.4082
2019-06-10,31.0396
2019-06-07,28.2116
2019-06-06,20.9712
2019-06-05,21.3064
2019-06-04,15.0361
2019-06-03,13.5515
2019-05-31,15.2887
2019-05-30,16.1189
2019-05-29,16.7731
2019-05-28,17.6431
2019-05-24,18.3501
2019-05-23,16.9573
2019-05-22,18.1823
2019-05-21,19.2337
2019-05-20,15.3968
2019-05-17,17.3941
2019-05-16,18.4492
2019-05-15,18.3772
2019-05-14,16.9431
2019-05-13,17.6613
2019-05-10,21.7649
2019-05-09,24.3986
2019-05-08,27.0319
2019-05-07,28.6860
2019-05-06,32.6375
2019-05-03,37.8600
2019-05-02,39.7876
2019-05-01,43.2212
2019-04-30,29.8553
2019-04-29,34.0146
2019-04-26,33.3902
2019-04-25,36.0049
2019-04-24,38.3336
2019-04-23,37.9061
2019-04-22,34.6864
2019-04-18,34.9491
2019-04-17,34.4961
2019-04-16,33.6454
2019-04-15,32.3197
2019-04-12,33.6461
2019-04-11,36.6275
2019-04-10,38.1266
2019-04-09,40.2429
2019-04-08,37.7169
2019-04-05,34.0784
2019-04-04,33.5565
2019-04-03,35.8027
2019-04-02,34.0736
2019-04-01,30.7676
2019-03-29,29.5843
2019-03-28,29.4597
2019-03-27,30.5751
2019-03-26,32.3750
2019-03-25,37.7040
2019-03-22,41.8504
2019-03-21,45.1968
2019-03-20,37.5439
2019-03-19,42.0646
2019-03-18,43.8149
2019-03-15,44.0132
2019-03-14,39.8380
2019-03-13,40.2178
2019-03-12,41.0307
2019-03-11,36.0365
2019-03-08,25.7291
2019-03-07,28.2624
2019-03-06,30.1955
2019-03-05,31.4667
2019-03-04,32.6382
2019-03-01,29.0850
2019-02-28,30.1510
2019-02-27,31.6446
2019-02-26,33.3969
2019-02-25,35.0900
2019-02-22,30.7157
2019-02-21,30.6376
2019-02-20,32.0484
2019-02-19,29.6277
2019-02-15,30.8411
2019-02-14,31.1683
2019-02-13,32.3120
2019-02-12,31.0713
2019-02-11,31.9567
2019-02-08,32.0898
2019-02-07,33.2969
2019-02-06,35.4432
2019-02-05,36.2024
2019-02-04,32.9956
2019-02-01,31.4374
2019-01-31,32.9135
2019-01-30,30.7938
2019-01-29,23.1977
2019-01-28,21.7424
2019-01-25,23.2259
2019-01-24,19.1965
2019-01-23,20.0572
2019-01-22,21.1636
2019-01-18,22.5753
2019-01-17,22.9341
2019-01-16,21.7739
2019-01-15,19.0614
2019-01-14,16.9729
2019-01-11,17.6874
2019-01-10,18.2186
2019-01-09,18.9358
2019-01-08,16.7131
2019-01-07,13.8756
2019-01-04,14.0229
2019-01-03,11.7723
2019-01-02,14.2120
2018-12-31,15.0525
2018-12-28,14.5971
2018-12-27,13.1911
2018-12-26,14.3256
2018-12-24,9.0007
2018-12-21,9.5626
2018-12-20,10.6212
2018-12-19,11.5709
2018-12-18,12.8841
2018-12-17,13.4948
2018-12-14,14.4934
2018-12-13,15.5730
2018-12-12,15.4334
2018-12-11,15.8983
2018-12-10,14.7637
